Date and Time,"Turbidity, NTU","Rainfall, mm",Flow
6/28/18 10:00,6.19,0,2.6879
6/28/18 11:00,6.26,0,2.3877
6/28/18 12:00,6.34,0,2.1366
6/28/18 13:00,6.37,0,1.9253
6/28/18 14:00,6.64,0,1.7471
6/28/18 15:00,6.52,0,1.5965
6/28/18 16:00,6.72,0,1.4687
6/28/18 17:00,7.74,0,1.3067
6/28/18 18:00,5.95,0,1.2014
6/28/18 19:00,6.52,0,1.1101
6/28/18 20:00,6.47,0,1.0566
6/28/18 21:00,6.31,0,1.011
6/28/18 22:00,6.37,0,0.9713
6/28/18 23:00,6.22,0,0.9364
6/29/18 0:00,5.86,0,0.9029
6/29/18 1:00,6.1,0,0.8714
6/29/18 2:00,6.48,0,0.8437
6/29/18 3:00,6.6,0,0.8141
6/29/18 4:00,6.35,0,0.7867
6/29/18 5:00,5.97,0,0.7663
6/29/18 6:00,5.63,0,0.7511
6/29/18 7:00,5.24,0,0.7411
6/29/18 8:00,6.22,0,0.7324
6/29/18 9:00,5.94,0,0.7242
6/29/18 10:00,5.69,0,0.7162
6/29/18 11:00,5,0,0.7066
6/29/18 12:00,5.52,0,0.6956
6/29/18 13:00,5.87,0,0.6873
6/29/18 14:00,5.81,0,0.6804
6/29/18 15:00,5.6,0,0.676
6/29/18 16:00,6.15,0,0.6718
6/29/18 17:00,5.76,0,0.6677
6/29/18 18:00,5.8,0,0.6637
6/29/18 19:00,5.95,0,0.6597
6/29/18 20:00,5.54,0,0.6558
6/29/18 21:00,5.68,0,0.652
6/29/18 22:00,6.35,0,0.6481
6/29/18 23:00,5.77,0,0.6444
6/30/18 0:00,5.59,0,0.6407
6/30/18 1:00,6.12,0,0.637
6/30/18 2:00,5.85,0,0.6333
6/30/18 3:00,5.74,0,0.6297
6/30/18 4:00,5.46,0,0.6261
6/30/18 5:00,4.88,0,0.6225
6/30/18 6:00,4.61,0,0.6189
6/30/18 7:00,4.77,0,0.6154
6/30/18 8:00,5.08,0,0.6118
6/30/18 9:00,4.89,0,0.608
6/30/18 10:00,5.75,0,0.6034
6/30/18 11:00,5.91,0,0.5992
6/30/18 12:00,5.62,0,0.5954
6/30/18 13:00,5.83,0.4,0.592
6/30/18 14:00,5.1,0,0.5888
6/30/18 15:00,5.18,0,0.5856
6/30/18 16:00,5.36,2.8,2.1081
6/30/18 17:00,5.04,0,3.9584
6/30/18 18:00,5.25,0,4.3468
6/30/18 19:00,5.16,0,4.3222
6/30/18 20:00,5.68,0,3.9027
6/30/18 21:00,5.32,0,3.3487
6/30/18 22:00,4.89,0,2.8684
6/30/18 23:00,4.92,0,2.4734
7/1/18 0:00,5.16,0,2.1499
7/1/18 1:00,4.93,0,1.8844
7/1/18 2:00,4.71,0,1.6658
7/1/18 3:00,4.44,0,1.4852
7/1/18 4:00,5,0,1.3355
7/1/18 5:00,4.45,0,1.211
7/1/18 6:00,4.55,0,1.1053
7/1/18 7:00,4.47,0,1.0192
7/1/18 8:00,4.68,0,0.9469
7/1/18 9:00,4.65,0,0.8861
7/1/18 10:00,4.76,0,0.8348
7/1/18 11:00,4.82,0,0.7912
7/1/18 12:00,5.94,0,0.7543
7/1/18 13:00,5.87,0,0.7229
7/1/18 14:00,4.9,0,0.696
7/1/18 15:00,5.12,0,0.6729
7/1/18 16:00,5.15,0,0.6531
7/1/18 17:00,5.31,0,0.6205
7/1/18 18:00,5.24,2,1.3081
7/1/18 19:00,5.42,2,2.1321
7/1/18 20:00,5.1,2.6,4.4221
7/1/18 21:00,4.98,0.2,7.3326
7/1/18 22:00,4.87,0,8.0251
7/1/18 23:00,4.93,0,7.4527
7/2/18 0:00,4.54,0,6.4045
7/2/18 1:00,4.75,0,5.3835
7/2/18 2:00,4.67,0,4.5359
7/2/18 3:00,4.81,0,3.8447
7/2/18 4:00,4.92,0,3.2815
7/2/18 5:00,4.86,0,2.82
7/2/18 6:00,4.65,0,2.4412
7/2/18 7:00,4.79,0,2.1294
7/2/18 8:00,4.24,0,1.8708
7/2/18 9:00,4.55,0,1.6577
7/2/18 10:00,3.74,0,1.4772
7/2/18 11:00,4.22,0,1.3296
7/2/18 12:00,3.8,0,1.2069
7/2/18 13:00,8.35,0,1.1043
7/2/18 14:00,6.03,0,1.0183
7/2/18 15:00,5.59,0,0.9458
7/2/18 16:00,4.65,0,0.8847
7/2/18 17:00,6.6,0,0.833
7/2/18 18:00,6.01,0,0.7891
7/2/18 19:00,6.23,0,0.7448
7/2/18 20:00,6.34,0,0.7144
7/2/18 21:00,7.67,0,0.6664
7/2/18 22:00,6.71,0,0.6474
7/2/18 23:00,4.8,0,0.6313
7/3/18 0:00,6.48,0,0.6176
7/3/18 1:00,4.79,0,0.6055
7/3/18 2:00,4.52,0,0.5946
7/3/18 3:00,4.38,0,0.5844
7/3/18 4:00,4.43,0,0.5754
7/3/18 5:00,5.48,0,0.5656
7/3/18 6:00,4.65,0,0.5578
7/3/18 7:00,4.79,0,0.5502
7/3/18 8:00,4.91,0,0.5413
7/3/18 9:00,3.64,0,0.5362
7/3/18 10:00,3.8,0,0.5324
7/3/18 11:00,4.06,8.4,6.9973
7/3/18 12:00,4.25,8.4,15.6753
7/3/18 13:00,4.14,1.2,19.5516
7/3/18 14:00,5.87,0,19.3534
7/3/18 15:00,5.35,0,16.8869
7/3/18 16:00,5.44,0,14.162
7/3/18 17:00,5.07,0,11.7883
7/3/18 18:00,5.17,0,9.8243
7/3/18 19:00,5.58,0,8.2215
7/3/18 20:00,5.46,0,6.9118
7/3/18 21:00,5.87,0,5.8384
7/3/18 22:00,6.3,0,4.9569
7/3/18 23:00,6.44,0,4.231
7/4/18 0:00,5.2,0,3.6309
7/4/18 1:00,5.39,0,3.126
7/4/18 2:00,5.25,0,2.7166
7/4/18 3:00,4.79,0,2.3739
7/4/18 4:00,5.34,0,2.089
7/4/18 5:00,5.13,0,1.8507
7/4/18 6:00,4.12,0,1.6509
7/4/18 7:00,4.28,0,1.4827
7/4/18 8:00,4.71,0,1.341
7/4/18 9:00,5.04,0,1.2212
7/4/18 10:00,5.84,0,1.1197
7/4/18 11:00,5.65,0,1.0335
7/4/18 12:00,5.79,0,0.8954
7/4/18 13:00,5.82,0,0.8447
7/4/18 14:00,6.6,0,0.7913
7/4/18 15:00,6.42,0,0.7558
7/4/18 16:00,6.58,0,0.7245
7/4/18 17:00,6.31,0,0.6971
7/4/18 18:00,6.89,0,0.6731
7/4/18 19:00,7.09,0,0.6493
7/4/18 20:00,6.93,0,0.6258
7/4/18 21:00,7.12,0,0.6097
7/4/18 22:00,6.69,0,0.5899
7/4/18 23:00,6.43,0,0.5669
7/5/18 0:00,6.32,0,0.5545
7/5/18 1:00,5.29,0,0.5457
7/5/18 2:00,4.96,0,0.5387
7/5/18 3:00,4.89,0,0.5328
7/5/18 4:00,4.66,0,0.5273
7/5/18 5:00,5.33,0,0.5222
7/5/18 6:00,4.59,0,0.5161
7/5/18 7:00,4.46,0,0.5072
7/5/18 8:00,4.86,0,0.5011
7/5/18 9:00,4.75,0,0.4974
7/5/18 10:00,5.87,4,2.9064
7/5/18 11:00,5.7,1,6.7186
7/5/18 12:00,5.63,0.4,9.0013
7/5/18 13:00,6.66,0,9.4909
7/5/18 14:00,5.83,0,8.507
7/5/18 15:00,5.58,0,7.2033
7/5/18 16:00,5.39,0,6.0385
7/5/18 17:00,5.48,0,5.0722
7/5/18 18:00,5.21,0,4.2831
7/5/18 19:00,6.21,20.2,22.3142
7/5/18 20:00,6.04,1.8,50.9514
7/5/18 21:00,6.83,0.6,58.666
7/5/18 22:00,6.91,0,52.8469
7/5/18 23:00,6.61,0,44.3754
7/6/18 0:00,5.34,0,36.6645
7/6/18 1:00,4.56,0,30.2816
7/6/18 2:00,4.37,0,25.0789
7/6/18 3:00,5.38,0,20.8389
7/6/18 4:00,5.44,0,17.3747
7/6/18 5:00,5.28,0,14.5361
7/6/18 6:00,4.86,0,12.204
7/6/18 7:00,4.66,0,10.2834
7/6/18 8:00,5.08,0,8.6977
7/6/18 9:00,5.66,0,7.3631
7/6/18 10:00,5.39,0,6.2805
7/6/18 11:00,5.25,0,5.3567
7/6/18 12:00,5.92,0,4.6034
7/6/18 13:00,5.78,0,3.9795
7/6/18 14:00,5.83,0,3.4609
7/6/18 15:00,5.69,0,3.0255
7/6/18 16:00,5.72,0,2.659
7/6/18 17:00,5.63,0,2.3499
7/6/18 18:00,5.81,0,2.0866
7/6/18 19:00,5.74,0,1.8639
7/6/18 20:00,6.27,0.2,1.4961
7/6/18 21:00,6.18,0,1.3501
7/6/18 22:00,6.34,0,1.2382
7/6/18 23:00,6.78,3.8,3.6367
7/7/18 0:00,6.92,0,6.7129
7/7/18 1:00,6.02,0,7.5088
7/7/18 2:00,7.16,0,7.1019
7/7/18 3:00,5.9,0,6.1449
7/7/18 4:00,6.23,0,5.1808
7/7/18 5:00,5.94,0,4.354
7/7/18 6:00,5.69,0,3.6886
7/7/18 7:00,6.21,0,3.1597
7/7/18 8:00,6.03,0,2.7278
7/7/18 9:00,5.86,0,2.3726
7/7/18 10:00,6.26,0,2.0794
7/7/18 11:00,6.05,0,1.8362
7/7/18 12:00,6.44,0,1.6339
7/7/18 13:00,6.36,0,1.4554
7/7/18 14:00,7.88,0,1.3051
7/7/18 15:00,7.52,0,1.184
7/7/18 16:00,6.69,0,1.0865
7/7/18 17:00,6.84,0,1.0049
7/7/18 18:00,6.58,0,0.9361
7/7/18 19:00,6.67,0.6,0.8778
7/7/18 20:00,7.08,0.6,0.8286
7/7/18 21:00,6.93,0.8,1.3487
7/7/18 22:00,6.98,0.2,2.0685
7/7/18 23:00,6.81,0,2.1924
7/8/18 0:00,6.95,0,2.0597
7/8/18 1:00,6.73,0,1.9052
7/8/18 2:00,6.42,0,1.6974
7/8/18 3:00,6.18,0,1.4973
7/8/18 4:00,5.94,0,1.3314
7/8/18 5:00,5.86,0,1.1963
7/8/18 6:00,5.79,0,1.086
7/8/18 7:00,6.05,8.4,7.8659
7/8/18 8:00,6.53,8.6,25.3826
7/8/18 9:00,5.46,1,41.1815
7/8/18 10:00,5.51,0,42.5334
7/8/18 11:00,5.73,0,37.0624
7/8/18 12:00,5.71,0,30.8805
7/8/18 13:00,6.57,0,25.5327
7/8/18 14:00,6.29,0,21.1455
7/8/18 15:00,6.18,0,17.5729
7/8/18 16:00,6.35,0,14.6573
7/8/18 17:00,6.88,1.8,13.2097
7/8/18 18:00,6.83,0,12.4159
7/8/18 19:00,6.79,0,10.9135
7/8/18 20:00,6.92,0,9.2976
7/8/18 21:00,6.77,0,7.8626
7/8/18 22:00,6.86,0,6.6508
7/8/18 23:00,6.71,0,5.6651
7/9/18 0:00,6.92,0,4.8521
7/9/18 1:00,6.73,0,4.1797
7/9/18 2:00,6.29,0,3.6212
7/9/18 3:00,5.91,0,3.1563
7/9/18 4:00,5.54,0,2.7688
7/9/18 5:00,5.18,0,2.4445
7/9/18 6:00,5.43,0.2,2.1724
7/9/18 7:00,5.88,0,1.9428
7/9/18 8:00,6.63,0,1.6832
7/9/18 9:00,6.16,0,1.4569
7/9/18 10:00,5.73,0,1.3367
7/9/18 11:00,6.44,0,1.243
7/9/18 12:00,6.13,0,1.1634
7/9/18 13:00,6.67,6,5.6008
7/9/18 14:00,6.71,0,11.4483
7/9/18 15:00,6.54,0,13.154
7/9/18 16:00,6.31,0,12.1914
7/9/18 17:00,6.42,2,11.9311
7/9/18 18:00,5.47,1.4,13.472
7/9/18 19:00,5.25,0.2,14.1664
7/9/18 20:00,6.64,0,13.0381
7/9/18 21:00,6.41,0,11.2207
7/9/18 22:00,5.82,0,9.441
7/9/18 23:00,5.89,0,7.9247
7/10/18 0:00,5.94,2,8.0952
7/10/18 1:00,5.81,3.4,12.0701
7/10/18 2:00,5.72,6.2,21.9205
7/10/18 3:00,5.67,2.2,32.3036
7/10/18 4:00,5.6,6,40.9028
7/10/18 5:00,4.95,9.4,55.3003
7/10/18 6:00,5.53,3,67.7607
7/10/18 7:00,7.07,0.4,67.4983
7/10/18 8:00,14.8,0,59.1111
7/10/18 9:00,25.9,0,49.4137
7/10/18 10:00,29.5,0,40.8997
7/10/18 11:00,34.7,0,33.8748
7/10/18 12:00,32.5,0,28.1403
7/10/18 13:00,33.8,0,23.4555
7/10/18 14:00,26.8,0,19.5723
7/10/18 15:00,23,0,16.4256
7/10/18 16:00,18.2,0,13.8329
7/10/18 17:00,15.8,0,11.6989
7/10/18 18:00,16.3,0,9.9146
7/10/18 19:00,17.4,0.8,8.4347
7/10/18 20:00,17.8,0.2,7.2248
7/10/18 21:00,15.7,0,6.2172
7/10/18 22:00,16.5,0,5.3764
7/10/18 23:00,15.4,0.2,4.666
7/11/18 0:00,16.7,0,4.0757
7/11/18 1:00,13.4,1.4,4.3493
7/11/18 2:00,10.7,0,4.8534
7/11/18 3:00,9.78,0,4.5264
7/11/18 4:00,8.95,0,3.9966
7/11/18 5:00,10.1,0.2,3.446
7/11/18 6:00,8.94,0,2.9333
7/11/18 7:00,9.29,0,2.5632
7/11/18 8:00,8.75,0,2.2816
7/11/18 9:00,8.13,0,2.0508
7/11/18 10:00,9.27,1.6,2.6498
7/11/18 11:00,8.75,1,4.2645
7/11/18 12:00,8.71,0,5.2355
7/11/18 13:00,6.35,0,5.1189
7/11/18 14:00,6.43,0,4.6382
7/11/18 15:00,6.79,0,4.0312
7/11/18 16:00,6.63,0.4,3.4628
7/11/18 17:00,6.34,0,2.9983
7/11/18 18:00,6.61,0,2.6211
7/11/18 19:00,6.82,0,2.3117
7/11/18 20:00,6.73,0,2.0558
7/11/18 21:00,6.88,0,1.8452
7/11/18 22:00,5.67,15.2,15.2167
7/11/18 23:00,6.33,2,36.6856
7/12/18 0:00,6.31,0.2,43.7726
7/12/18 1:00,5.82,0,39.7709
7/12/18 2:00,5.44,0.2,33.4511
7/12/18 3:00,5.58,0,27.7078
7/12/18 4:00,5.69,0.2,22.9593
7/12/18 5:00,5.83,0.6,19.5652
7/12/18 6:00,6.08,0,16.981
7/12/18 7:00,6.22,0,14.4194
7/12/18 8:00,5.82,0,12.1408
7/12/18 9:00,6.04,0,10.2431
7/12/18 10:00,5.91,0,8.6784
7/12/18 11:00,6.26,1.8,8.5124
7/12/18 12:00,5.26,0,8.8406
7/12/18 13:00,5.73,2.2,10.081
7/12/18 14:00,5.55,0.4,11.8767
7/12/18 15:00,5.68,1.6,13.2132
7/12/18 16:00,5.77,2,15.759
7/12/18 17:00,6.08,2,17.1011
7/12/18 18:00,5.72,0,15.7952
7/12/18 19:00,5.89,0,13.6009
7/12/18 20:00,5.68,0,11.4642
7/12/18 21:00,5.91,0,9.643
7/12/18 22:00,6.78,0,8.1493
7/12/18 23:00,6.71,0,6.7958
7/13/18 0:00,7.07,0,5.799
7/13/18 1:00,8.62,0,4.9951
7/13/18 2:00,8.5,1.6,4.8552
7/13/18 3:00,9.38,0,4.9487
7/13/18 4:00,8.47,0,4.5812
7/13/18 5:00,9.16,0,4.0783
7/13/18 6:00,7.5,0,3.5712
7/13/18 7:00,7.1,0,3.135
7/13/18 8:00,7.17,0,2.7569
7/13/18 9:00,6.88,0,2.4463
7/13/18 10:00,7.84,0,2.2023
7/13/18 11:00,6.48,0,2.0037
7/13/18 12:00,6.8,0,1.8281
7/13/18 13:00,6.94,0,1.6919
7/13/18 14:00,6.35,0.4,1.5597
7/13/18 15:00,6.41,0,1.4647
7/13/18 16:00,5.98,0,1.3686
7/13/18 17:00,5.83,0,1.2812
7/13/18 18:00,6.12,5.8,5.556
7/13/18 19:00,6.88,2.4,13.4069
7/13/18 20:00,6.7,5,23.1434
7/13/18 21:00,6.77,2.8,32.3109
7/13/18 22:00,5.89,0,34.7755
7/13/18 23:00,6.6,0,31.3416
7/14/18 0:00,6.44,0.2,26.4789
7/14/18 1:00,6.19,0.2,22.0405
7/14/18 2:00,5.97,0,18.3467
7/14/18 3:00,6.14,0,15.3276
7/14/18 4:00,6.09,0,12.8682
7/14/18 5:00,6.31,0,10.8552
7/14/18 6:00,5.68,0,9.203
7/14/18 7:00,5.69,0,7.8427
7/14/18 8:00,5.72,0,6.7158
7/14/18 9:00,5.94,0,5.7871
7/14/18 10:00,5.85,0,5.0138
7/14/18 11:00,6.67,0,4.3763
7/14/18 12:00,6.57,0,3.8489
7/14/18 13:00,6.65,7.8,9.731
7/14/18 14:00,6.21,0.2,18.1293
7/14/18 15:00,6.33,0,19.9949
7/14/18 16:00,6.29,6,23.948
7/14/18 17:00,7.12,18.2,47.8765
7/14/18 18:00,8.13,0,72.5092
7/14/18 19:00,8.52,0,72.2955
7/14/18 20:00,12.7,13.8,76.3494
7/14/18 21:00,18.6,0.6,85.3045
7/14/18 22:00,21.9,0,79.5053
7/14/18 23:00,16.9,0,67.3693
7/15/18 0:00,17.6,0,55.901
7/15/18 1:00,15.8,0,46.302
7/15/18 2:00,16.1,0,38.4463
7/15/18 3:00,12.9,0,32.0181
7/15/18 4:00,10.7,0,26.7595
7/15/18 5:00,13.1,0.2,22.4433
7/15/18 6:00,11.7,0,18.8866
7/15/18 7:00,12.6,0.4,15.9451
7/15/18 8:00,13.5,0,13.5415
7/15/18 9:00,13.8,0,11.5495
7/15/18 10:00,14,0,9.8789
7/15/18 11:00,16.2,4.4,12.0105
7/15/18 12:00,18.1,0.4,15.7351
7/15/18 13:00,16.9,0,15.9359
7/15/18 14:00,16.3,0.2,14.1436
7/15/18 15:00,15.8,0,12.0903
7/15/18 16:00,15.4,0,10.2521
7/15/18 17:00,16.5,0,8.6708
7/15/18 18:00,19.8,0,7.2578
7/15/18 19:00,20.1,0,6.259
7/15/18 20:00,18.2,0,5.435
7/15/18 21:00,21.3,0,4.625
7/15/18 22:00,22.7,0,4.0713
7/15/18 23:00,20.3,0,3.6068
7/16/18 0:00,21.9,0,3.2201
7/16/18 1:00,19.6,0.8,2.8847
7/16/18 2:00,21.7,0,2.6047
7/16/18 3:00,20.8,0,2.3518
7/16/18 4:00,18.4,0,2.1409
7/16/18 5:00,17.6,0,1.9828
7/16/18 6:00,16.3,0,1.8407
7/16/18 7:00,16.9,0,1.7152
7/16/18 8:00,14.5,0,1.6204
7/16/18 9:00,12.3,0,1.5463
7/16/18 10:00,13.5,0,1.4811
7/16/18 11:00,12.2,0,1.417
7/16/18 12:00,14.8,0,1.3266
7/16/18 13:00,11.6,0,1.2863
7/16/18 14:00,12,0,1.2546
7/16/18 15:00,11.3,0,1.2233
7/16/18 16:00,11.8,0,1.199
7/16/18 17:00,9.99,0,1.1817
7/16/18 18:00,9.6,0,1.1663
7/16/18 19:00,10.1,0,1.1507
7/16/18 20:00,10.4,0,1.1363
7/16/18 21:00,11.4,0,1.1235
7/16/18 22:00,8.65,0.8,1.109
7/16/18 23:00,8.78,3,3.4005
7/17/18 0:00,7.05,3.6,9.5546
7/17/18 1:00,7.26,0.2,15.0704
7/17/18 2:00,7.18,0,15.9341
7/17/18 3:00,6.62,4.2,18.223
7/17/18 4:00,6.74,2,23.2343
7/17/18 5:00,6.82,0.2,24.9148
7/17/18 6:00,6.94,0.4,23.0355
7/17/18 7:00,7.55,5.2,25.268
7/17/18 8:00,6.61,19.8,49.5961
7/17/18 9:00,5.59,7,83.5635
7/17/18 10:00,5.55,9.4,103.6894
7/17/18 11:00,6.74,4.4,111.7853
7/17/18 12:00,7.28,4.8,110.8407
7/17/18 13:00,52.7,4,106.7636
7/17/18 14:00,77.8,3.6,101.4725
7/17/18 15:00,98.4,3.8,96.2469
7/17/18 16:00,110,3.6,91.7933
7/17/18 17:00,85.1,4,88.3671
7/17/18 18:00,67.1,1.4,83.31
7/17/18 19:00,55.6,5,79.1225
7/17/18 20:00,52.7,2.8,77.5361
7/17/18 21:00,37.4,2,73.8069
7/17/18 22:00,33.1,1,67.3557
7/17/18 23:00,32.7,0.4,59.1329
7/18/18 0:00,30.9,0,50.3466
7/18/18 1:00,29.5,0,42.1796
7/18/18 2:00,30,0,35.2556
7/18/18 3:00,32.8,1.6,30.7488
7/18/18 4:00,33.8,3.8,31.4171
7/18/18 5:00,32.7,6,38.9671
7/18/18 6:00,33,1,45.2629
7/18/18 7:00,35.6,2.8,46.1965
7/18/18 8:00,31.7,2.4,46.4312
7/18/18 9:00,29.7,10.4,54.8681
7/18/18 10:00,32,1.8,65.4782
7/18/18 11:00,71.1,10.2,74.5598
7/18/18 12:00,302,3,83.2766
7/18/18 13:00,279,0.2,80.1796
7/18/18 14:00,181,0.2,69.3034
7/18/18 15:00,132,0,57.8171
7/18/18 16:00,92,0,47.9375
7/18/18 17:00,60.7,0,39.7898
7/18/18 18:00,54.4,0.4,33.1191
7/18/18 19:00,54.9,0,27.6913
7/18/18 20:00,60.7,0,23.2106
7/18/18 21:00,49.3,0,19.5428
7/18/18 22:00,46.4,0,16.5259
7/18/18 23:00,52.1,0,14.0315
7/19/18 0:00,41.4,0,11.9781
7/19/18 1:00,40.5,0,10.2544
7/19/18 2:00,38.1,0,8.8228
7/19/18 3:00,39.6,0,7.6329
7/19/18 4:00,32.5,0,6.6293
7/19/18 5:00,33.6,0,5.7636
7/19/18 6:00,34,1.6,5.4503
7/19/18 7:00,33.3,0,5.4238
7/19/18 8:00,31.9,0.4,5.1989
7/19/18 9:00,32.5,0,4.8994
7/19/18 10:00,31.2,0,4.3302
7/19/18 11:00,31.3,0,3.8421
7/19/18 12:00,33.6,0,3.3423
7/19/18 13:00,33.7,5,7.2239
7/19/18 14:00,31,2.4,14.82
7/19/18 15:00,27.6,0,18.9764
7/19/18 16:00,29.1,1.8,19.9088
7/19/18 17:00,25.5,0.4,19.855
7/19/18 18:00,27.6,0,18.0496
7/19/18 19:00,28.7,3.2,18.5019
7/19/18 20:00,28.9,1,20.9207
7/19/18 21:00,27.4,0.8,21.4201
7/19/18 22:00,26.9,0.4,20.2803
7/19/18 23:00,26.1,0,18.0255
7/20/18 0:00,27.5,0.6,15.7745
7/20/18 1:00,28.1,0.8,14.5452
7/20/18 2:00,25.8,2.8,16.1626
7/20/18 3:00,26.1,1.2,19.1776
7/20/18 4:00,24.5,13,32.8024
7/20/18 5:00,25.7,7.4,56.5274
7/20/18 6:00,24.8,4,71.3809
7/20/18 7:00,96.3,1,72.4592
7/20/18 8:00,67.6,0,64.7061
7/20/18 9:00,70.1,0,54.5287
7/20/18 10:00,60.5,0,45.2581
7/20/18 11:00,45.8,0.2,37.5447
7/20/18 12:00,38.5,0.8,31.7124
7/20/18 13:00,37.1,0,27.1289
7/20/18 14:00,34.6,0,22.8785
7/20/18 15:00,30.3,3.6,22.6002
7/20/18 16:00,31.5,0.2,24.084
7/20/18 17:00,28.9,3.4,25.777
7/20/18 18:00,29.6,2,29.1452
7/20/18 19:00,31.8,0,29.4487
7/20/18 20:00,34.6,0.2,26.2409
7/20/18 21:00,32.4,0.2,22.3643
7/20/18 22:00,33.6,12.2,31.3622
7/20/18 23:00,36.7,2.2,47.3103
7/21/18 0:00,47.4,1.2,51.6023
7/21/18 1:00,71.5,0.2,47.5047
7/21/18 2:00,62.8,5.8,46.6756
7/21/18 3:00,57.2,1.6,49.4331
7/21/18 4:00,53.8,0.6,47.448
7/21/18 5:00,52.9,0.2,41.7626
7/21/18 6:00,45,0,35.3494
7/21/18 7:00,38.5,0.4,29.718
7/21/18 8:00,30.8,0.4,25.0901
7/21/18 9:00,30,4,25.0278
7/21/18 10:00,28.2,11,38.1851
7/21/18 11:00,28.9,4.6,56.2832
7/21/18 12:00,26.8,6,67.7115
7/21/18 13:00,27.1,0.2,69.7966
7/21/18 14:00,27.4,0.6,62.7369
7/21/18 15:00,32.9,4.4,58.0522
7/21/18 16:00,38.7,2,57.2443
7/21/18 17:00,41.2,0.8,53.9101
7/21/18 18:00,52.3,6.8,54.6269
7/21/18 19:00,40.1,1.2,57.836
7/21/18 20:00,45.6,0.2,54.1288
7/21/18 21:00,44.7,4.2,50.9293
7/21/18 22:00,35.5,4.2,49.0499
7/21/18 23:00,37.1,4.2,43.2311
7/22/18 0:00,43.7,0.2,36.4805
7/22/18 1:00,44.1,1,31.3152
7/22/18 2:00,56.8,10.2,37.9416
7/22/18 3:00,65,5,53.1557
7/22/18 4:00,57.9,1.6,60.1222
7/22/18 5:00,90.7,0.2,56.7015
7/22/18 6:00,125,0,48.8351
7/22/18 7:00,88.6,0,40.8395
7/22/18 8:00,64.5,0,33.9965
7/22/18 9:00,60.7,0,28.3878
7/22/18 10:00,48.6,3.4,26.7252
7/22/18 11:00,39.9,0.2,26.7816
7/22/18 12:00,39.1,0,24.2936
7/22/18 13:00,31.8,0,20.7997
7/22/18 14:00,34.4,0,17.6057
7/22/18 15:00,32.8,0,14.8959
7/22/18 16:00,30.5,0,12.6087
7/22/18 17:00,31.6,0,10.7524
7/22/18 18:00,32.3,0,9.2255
7/22/18 19:00,30.6,0,7.8978
7/22/18 20:00,33.1,0,6.8309
7/22/18 21:00,39.9,0,5.9637
7/22/18 22:00,37.5,0,5.2094
7/22/18 23:00,39.5,0,4.6225
7/23/18 0:00,38.1,0,4.1289
7/23/18 1:00,37.6,0,3.7128
7/23/18 2:00,38.4,0,3.351
7/23/18 3:00,35.8,0,2.9621
7/23/18 4:00,36.9,0,2.6702
7/23/18 5:00,41.2,0,2.4565
7/23/18 6:00,30.3,0,2.2967
7/23/18 7:00,35.5,0,2.1597
7/23/18 8:00,29.7,0,2.045
7/23/18 9:00,29.3,0,1.9473
7/23/18 10:00,28.7,0,1.8558
7/23/18 11:00,30.2,0,1.7498
7/23/18 12:00,29.4,0,1.675
7/23/18 13:00,27.3,0,1.6053
7/23/18 14:00,26.1,0,1.5538
7/23/18 15:00,28.4,0,1.5154
7/23/18 16:00,28.8,0,1.485
7/23/18 17:00,28,0,1.4604
7/23/18 18:00,25.4,0,1.4371
7/23/18 19:00,28.1,0,1.4154
7/23/18 20:00,25.6,0,1.3918
7/23/18 21:00,26.8,0,1.3651
7/23/18 22:00,23,0.2,1.3449
7/23/18 23:00,26.9,0,1.332
7/24/18 0:00,24.6,0,1.3219
7/24/18 1:00,25.8,0,1.3125
7/24/18 2:00,25.2,0.2,1.3025
7/24/18 3:00,25.7,0,1.2921
7/24/18 4:00,26.4,0,1.2819
7/24/18 5:00,21.1,1.4,1.5381
7/24/18 6:00,21.8,0.4,2.1265
7/24/18 7:00,17.3,0,2.4937
7/24/18 8:00,16.3,0,2.4983
7/24/18 9:00,14.2,0,2.3875
7/24/18 10:00,13,0,2.2225
7/24/18 11:00,13.7,0,2.0482
7/24/18 12:00,13.9,0,1.8986
7/24/18 13:00,12.5,0,1.7761
7/24/18 14:00,13.1,0,1.6757
7/24/18 15:00,12.6,0,1.5935
7/24/18 16:00,13.7,0,1.5259
7/24/18 17:00,12.2,0,1.47
7/24/18 18:00,11.2,0,1.4227
7/24/18 19:00,12.6,0,1.3815
7/24/18 20:00,11.4,0,1.3471
7/24/18 21:00,12.1,0,1.3194
7/24/18 22:00,12.5,0,1.2962
7/24/18 23:00,11.4,0,1.2765
7/25/18 0:00,11.7,0,1.2594
7/25/18 1:00,11.2,0,1.2446
7/25/18 2:00,10.8,0,1.2315
7/25/18 3:00,10.4,0,1.2197
7/25/18 4:00,9.71,0,1.2093
7/25/18 5:00,9.45,0,1.2
7/25/18 6:00,8.92,0,1.189
7/25/18 7:00,8.72,0,1.179
7/25/18 8:00,8.33,0,1.1727
7/25/18 9:00,8.6,0,1.1667
7/25/18 10:00,8.35,0,1.1609
7/25/18 11:00,8.29,0,1.1553
7/25/18 12:00,7.54,0,1.1498
7/25/18 13:00,7.27,1,1.1443
7/25/18 14:00,7.3,0,1.1389
7/25/18 15:00,8.17,0,1.1338
7/25/18 16:00,7.62,1.8,2.2741
7/25/18 17:00,8.71,15.8,18.4632
